text,label
"Subject: development of a program in "" econo - physics ""  good afternoon professors :  i am the administrative coordinator for the enron corp . research group .  yannis tzamouranis spoke with vince kaminski about meeting with you to  discuss the development of a program for the u of h .  i understand from your email that you will be available wednesday , may  24 th . if this is correct , and if professors mccauley and reiter will also be  available that date , we would like to schedule a meeting at 4 : 00 pm on the  24 th of may at vince kaminski ' s enron office .  if this is not acceptable , please let me know .  sincerely ,  shirley crenshaw  administrative coordinator  enron corp . research group  713 / 853 - 5290  email : shirley . crenshaw @ enron . comi",0
Subject: confirmation of your order  this is an automatic confirmation of the request you have placed using it  central .  request number : ecth - 4 uznuy  order for : vince  1 x ( compaq armada m 700 $ 2722 ) enron it purchasing  * please send all status inquiries regarding this request to :  mailto : receiving & hardware @ enron . com,0
Subject: request submitted : access request for anita . dupont @ enron . com  you have received this email because you are listed as an alternate data  approver . please click  approval to review and act upon this request .  request id : 000000000012736  approver : stinson . gibner @ enron . com  request create date : 1 / 8 / 01 4 : 28 : 42 pm  requested for : anita . dupont @ enron . com  resource name : \ \ enehou \ houston \ common \ research - [ read / write ]  resource type : directory,0
"Subject: maths course  dear vince ,  ?  i just wondered whether you have had chance to look at your bullet points  and bio for the maths course . if so please could could email them to me as  soon as possible . could you also let me know whether your company  affiliation should now be enron north america .  ?  thanks vince and best regards ,  ?  vicky",0
"Subject: ees organizational announcement  - - - - - - - - - - - - - - - - - - - - - - forwarded by pinnamaneni krishnarao / hou / ect on  04 / 12 / 2000 12 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  osman sezgen @ ees  04 / 12 / 2000 11 : 58 am  to : pinnamaneni krishnarao / hou / ect @ ect  cc :  subject : ees organizational announcement  - - - - - - - - - - - - - - - - - - - - - - forwarded by osman sezgen / hou / ees on 04 / 12 / 2000 11 : 57  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  lou pai and tom white  04 / 12 / 2000 11 : 40 am  sent by : karen owens  to : all ees employees  cc :  subject : ees organizational announcement  at the core of ees  , s success has been our willingness to adapt to and embrace  change . tom and i are reminded of this again as we announce the departure of  john echols , whose extraordinary capabilities have been instrumental to the  successful launch of ees , and to our tremendous growth in the two - and - a - half  years since then . john is continuing his career at enron .  marty sunde , currently managing director of sales joe earle , president  and ceo of enron facility services ; kevin hughes , vice president and chief  accounting officer ; dan leff , managing director of account and delivery  management ; danny mccarty , managing director of ees - europe ; mark muller ,  managing director of corporate development ; vicki sharp , managing director  and general counsel ; and beth tilney , managing director of marketing ,  communications and human resources .  thank you for your continued commitment to ees . we  , ve just completed a great  quarter and are well positioned to meet or exceed our targets this year ! in  fact , this is the seventh consecutive quarter for record levels of new  contracting activity and we  , ve more than doubled our first quarter sales of  1999 . keep up the great work !",0
"Subject: re : pserc industrial advisory board meeting invitation  vince ,  i agree with alex on this issue .  as an alternative for sponsorship . the ut electrical engineering dept . is  interested in sponsorship for research activities such as the one i just  completed or as martin performed when he was at ut ( just thought that i would  mention this as a possible alternative ) . would you be interested in a  presentation or a "" brown bag lunch "" on this subject ?  lance  alex huang  04 / 02 / 2001 08 : 55 am  to : vince j kaminski / hou / ect @ ect  cc : lance cunningham / na / enron @ enron  subject : re : pserc industrial advisory board meeting invitation  vince ,  i think it is important to keep a good relationship with pserc , but as of now ,  it is not worth two days of your time to attend the board meeting . besides ,  since  we are not a sponsor yet , we have virtually no voice in the meeting and our  presence  sometimes is awkward . again , even if we are one of the thirty or so sponsors ,  our  voice is rather limited , for most of the other sponsors have different  concerns from  ours . one way to remedy this is to individually sponsor some research  projects , via  sumer intern or invited talks .  alex",0
"Subject: re : congratgulations  thanks vince , and congratulations on your promotion too .  vince j kaminski  01 / 11 / 2000 04 : 02 pm  to : harry arora / hou / ect @ ect  cc :  subject : congratgulations  harry ,  congratulations . well deserved .  vince",0
"Subject: new gas models preliminary schedule for next week  vince ,  here are the topics that our london folks are interested in .  have a good weekend .  zimin  - - - - - - - - - - - - - - - - - - - - - - forwarded by zimin lu / hou / ect on 05 / 26 / 2000 02 : 41 pm  - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources corp . - europe  from : anjam ahmad 05 / 26 / 2000 08 : 12 am  to : natasha danilochkina / lon / ect @ ect , haakon olafsson / lon / ect @ ect , mark  jones / lon / ect @ ect  cc : zimin lu / hou / ect @ ect , stinson gibner / hou / ect @ ect  subject : new gas models preliminary schedule for next week  dear all ,  please could you confirm your availability for meetings next week as follows : -  wednesday 31 st may  overview of uk gas products to be revalued  a ) wet gas swing deals ( teeside delivery )  b ) liquids extraction options  time : 9 . 30 am to 11 . 30 am ( 1 1 / 2 hrs ) , swl 001  zimin , anjam , natasha  wednesday 31 st may  overview of uk gas products to be revalued  c ) virtual storage ( enbank )  d ) dry gas swing deals  time : 3 pm to 4 . 30 pm ( 1 1 / 2 hrs ) , nel 002  zimin , anjam , natasha  wednesday 31 st may  simulation of uk gas forward curve  time : 5 pm to 6 pm ( 1 hr ) , nel 002  zimin , anjam , natasha , haakon  thursday lst june  model modifications to accomodate uk products  time : 9 . 30 am to 11 . 00 am , nwl 003  zimin , natasha , anjam  friday 2 nd june  it requirements for trading / rm model  a ) booking / mtm  b ) exposures and hedge ratios calculation  time : 9 . 30 am to 11 am , nwl 003  zimin , mark jones , natasha  invitations to follow . . .  thanks ,  anjam  x 35383",0
"Subject: re : houston visit  thank you very much for your prompt reply . pls let me know if you ' re going  to be in ny , otherwise i look forward to seeing you soon in houston .  soussan  ( 914 ) 253 - 4187  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com [ mailto : vince . j . kaminski @ enron . com ]  sent : tuesday , april 25 , 2000 11 : 23 am  to : faizs @ texaco . com  subject : re : houston visit  soussan ,  it looks fine .  look forward to meeting you again in houston or new york .  vince  "" faiz , soussan "" on 04 / 25 / 2000 09 : 29 : 34 am  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject : re : houston visit  dear vince ,  firstly , i really appreciate your time and our meeting last week . learning  about enron ' s use of leading - edge practices was quite enlightening and i  truly benefited from our visit .  secondly , i ' ve summarized my key "" take - aways "" as stated below . before  conveying it to my management , however , i really appreciate it if you can  pls review my conclusions and ensure that they are not miss - stated .  again , thanks so much for your time and wisdom . i was also honored that  you  gave me a copy of the "" managing energy price risk "" book and shall reference  it with interest . thank you .  i really look forward to seeing you again next time i ' m in houston .  best regards ,  soussan  ( 914 ) 253 - 4187  ps . the latest fortune article on ene is a great read and substantiates  the  company ' s innovative and creative approach to business .  - - - - - -  as you may know , i was invited to visit with enron ( ene ) last week . i met  with vince kaminski , the vp and head of research in the risk management  group of ene . vince who used to be with salomon brothers and at & t is the  "" brain "" of ene w . r . t . their analytical tools for pricing of commodities ,  hedging , optimization of financial and physical transactions , as well as  the  value - at - risk systems . in addition , vince has received the 1999 james h .  mcgraw award for energy risk management ( energy risk manager of the year )  and is well published . he is the key contributor to a best - selling  publication by risk books entitled : managing energy price risk .  our meeting was mainly focused on gaining additional insights re  leading - edge practices within ene . my key findings are summarized below :  1 . ene does not use corporate price premises . they use market price info  only and adhere to mark - to - market accounting .  2 . ene uses the "" heath , jarrow , and morton "" methods for modeling price  dynamics ( i ' ve asked bic for a copy of the associated paper ) . they have  their own "" home - grown "" software , however , they periodically review selected  external developments for internal inclusion and advancement .  3 . vince ' s group comprises of mathematicians , physicists , and operations  researchers who are responsible for the development and advancement of  ene ' s  risk management tools . these models are religiously used by the traders ,  risk managers , and bus across ene .  4 . investment proposals are screened , risked , and "" roved "" by a separate  corporate group ( similar to our special studies and with business and real  options skills ) who work in conjunction with the bus . all evaluations and  transactions are marked - to - market .  5 . ene does not use efficient - frontier portfolio concepts . they "" vc fund ""  any opportunity that has a credible value proposition and can stand on its  own . they believe that with the current plentiful liquidity in the market ,  project - financing in not an issue for a "" good "" opportunity . however , they  closely monitor the development of each opportunity , within their deep  portfolio , at the corporate level and know how to "" fail fast "" .  6 . the employee reward system is based on p & ls as well as the creation of  new business .  7 . most employees have stock options .  i really enjoyed my visit and hope to meet with vince again the next time  i ' m in houston .",0
"Subject: interview candidate allen humbolt  dear elizabeth :  we interviewed allen last week for my group . the consensus is that there is  not a sufficiently good match between his skills and our requirements , so we  will not extend an offer to him . i would appreciate if you can send him a  thank you note conveying our decision .  thanks ,  krishna",0
"Subject: re : clustering for power  tanya ,  as we discussed in the last meeting , to simulate secondary power curve we need correlated jump sizes . this is totally different from the current secondary price curve simulation which assume the perfect correlation and also totally different from the secondary gas basis curve simulation which is based on the hedging ratio .  there are two more issues on my side i need to resolve :  1 . i want resolve the power basis curve issue . currently all power position on these basis curve are actually price positions . we are hard coding this : if power basis we add basis to corresponding region curve . i am trying to remove this hard coding by asking loading the price curve for all these basis locations .  2 . same is true for all those power f curves . these curves looks similar to those basis curves . currently we just directly map these f curves to the corresponding region curves . i would also prefer to load the price curves instead of the price differences .  from research , i need those jump size correlations .  clearly , all these involve many new development , unless we want to use simpler way to simulate secondary power curves .  regards ,  winston  - - - - - original message - - - - -  from : tamarchenko , tanya  sent : monday , april 16 , 2001 9 : 17 am  to : lew , jaesoo  cc : gorny , vladimir ; jia , winston ; kaminski , vince  subject : re : clustering for power  jaesoo ,  as we discussed last week on wednesday meeting can you , please ,  implement clustering for power curves by geographical region . this involves the following :  1 . deciding together with risk control how many geographical regions we want to use  and which enron ' s curves belong to each region .  2 . deciding together with risk control how to choose core curves for each region . this decision can  be maid based on the a ) position size ; b ) statistical analysis . there might be other considerations .  3 . doing regression analysis for each curve versus the corresponding core curve .  winston ,  can is it possible to run var for the clustering results obtained by jaesoo with clustering done by sas ?  should we wait for the stage re - fresh and what is the status on this ?  tanya .",0
"Subject: re : stinson vacation in feb .  stinson ,  n o problem .  vince  stinson gibner  01 / 07 / 2000 10 : 51 am  to : vince j kaminski / hou / ect @ ect  cc : shirley crenshaw / hou / ect @ ect , melissa jones / enron communications @ enron  communications , zimin lu / hou / ect @ ect , jean mrha / enron communications @ enron  communications  subject : stinson vacation in feb .  vince :  i would like to take four days of vacation time in february , from feb . 22  through 25 th .  thanks ,  - - stinson",0
"Subject: risk assessment  this is to confirm the meeting setup for november 22 nd at 9 : 00 am w / mechelle  atwood and shawn kilchrist regarding risk assessment for 2001 . location is  ebl 962 . if you have any questions , please call me at x 58174 .  thanks",0
"Subject: grades  pam ,  the term papers arrived at my internet mailbox .  i shall be sending you the information as i make progress reading the papers .  first group of students :  helen demianenko  javier lamas  lynn nazareth  shauywn smith  carlos wheelock  sarah woody  grade : a  please , confirm receipt of this message and please double check  that all registered students have been graded ( to make sure no student falls through  the cracks ) .  vince",0
"Subject: message 2  i am sorry to send you the multi - email , because the mail server doesn ' t have  enough memory . it always cause some troubles .  ps : attached with my paper entitled "" multireset american - style put options  valuation and optimal resetting "" .  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  quentin kerr , email : qkerr @ maths . uq . edu . au  room : 67 - 622 tel : ( 07 ) 33461428  department of mathematics , the university of queensland  - multiresets . ps",0
Subject: tiger evals - attachment  tiger hosts :  i understand that some hosts have had problems accessing the database to  complete the tiger team evaluations . i apologize for the difficulties and  have attached the form for your convenience . please feel free to return it  electronically or by fax ( 215 - 573 - 5727 ) .  thank you again for your time .  donna piazze  program director  field application project  the wharton school  univ . of pennsylvania  215 . 573 . 8394 fax 215 . 573 . 5727  fap @ management . wharton . upenn . edu  piazze @ wharton . upenn . edu  >  - tiger team host evaluation . doc,0
"Subject: re : uc - berkeley graduate student  rajnish ,  we shall invite you for an interview in houston .  vince  rajnish kamat on 10 / 23 / 2000 07 : 55 : 31 pm  to : vkamins @ enron . com  cc :  subject : uc - berkeley graduate student  dr . vincent kaminski  managing director and head of research  enron corp .  dear dr . kaminski ,  it was a pleasure talking with you and attending your talk today .  i am a graduate student in industrial engg . and operations  research working with prof . shmuel oren  on topics in financial instrument pricing and design of  contracts in deregulated electricity markets . i am also  doing research in auction models and computable equilibrium  models with applications in electricity market design .  i am planning to graduate with a ph . d . in may 2001 and would  appreciate hearing about any opportunities in your group at enron .  i am attaching at copy of my resume ( file : cvrkamat . doc ) for your perusal .  thanking you ,  sincerely ,  rajnish kamat  graduate student  ieor , uc - berkeley  4135 , etcheverry hall  dept . of industrial engineering and operations research  university of california at berkeley  berkeley , ca , 94710  - cvrkamat . doc",0
"Subject: position report for dual trigger product  vince ,  i have enclosed a summary of our proposed approach on calculation of notional and the greeks for dual trigger option portfolio . please let us know your thoughts / comments .  amitava",0
"Subject: re : ( no subject )  jana ,  sorry , i shall be in florida this thursday .  i am speaking at a conference in key biscayne .  talk to you soon .  vince  jlpnymex @ aol . com on 03 / 28 / 2000 09 : 32 : 16 am  to : doris . a . abernathy @ ucm . com , nalexander @ texasmonthly . emmis . com ,  blackj @ wellsfargo . com , ckcrews @ swbell . net , rclark @ nymex . com ,  kcdunnagan @ aol . com , rdyerlaw @ houston . rr . com , ggulen @ uh . edu ,  lesley . guthrie @ cpa . state . tx . us , elizabethherring @ pzlqs . com ,  eric . hoffman @ esso . com , khcnb @ arkansas . net , michael . jacobs @ hq . doe . gov ,  vkamins @ enron . com , info @ . com , kimmorrell @ excite . com ,  adrian . a . nunez @ usa . conoco . com , elizabeth _ oldroyd @ americancentury . com ,  woodybc @ bp . com  cc :  subject : ( no subject )  dear friends :  it is time for rockin ' at rockefellers which benefits the houston symphony !  this is your chance to dance , your date to associate , and your option to  auction !  join us thursday , april 6 , from 7 - 10 p . m . at the legendary rockefeller hallon  historic washington avenue at heights blvd . dance the night away to the  sounds of sammy relford and friends and enjoy an open bar and light hors  d ' oeuvres , and a silent auction full of unique , celebrity items . tickets are  $ 20 in advance , and $ 25 at the door . invite your friends , and join us there !  jana phillips",0
"Subject: interview schedule for martin jermakyan  please find the interview packet for the above - referenced person . the  interview will occur on friday october 27 , 2000 . please print all three  documents for your reference . if you have any questions , or conflicts of  schedule , please do not hesitate to contact me .  stephanie  58701",0
"Subject: fyi = re : color copier  kevin ,  update : one vendor has not provided enough information for me to give you an  "" apples to apples "" comparison , so i have sent him an urgent e - mail message  for him to provide clarification on some points .  all being well , we will have the info . to you sometime on monday = if the  vendor i mentioned above does not get back to me on monday , i will send you  the quote i have on file from danka .  thanks for your patience , iain . . . . . . . . . . . . . . . . .  iain russell  01 / 19 / 2000 02 : 10 pm  to : kevin g moore / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , mike a roberts / hou / ect @ ect , shirley  crenshaw / hou / ect @ ect , carole rogers / epsc / hou / ect @ ect  subject : re : color copier  kevin ,  i have sent a request to our vendors to provide us with quotes on the color  copier equipment available and will contact you as soon as i receive the bids .  thanks , iain . . . . . . . . . . . . . . . . .  kevin g moore  01 / 19 / 2000 07 : 23 am  to : iain russell / epsc / hou / ect @ ect , vince j kaminski / hou / ect @ ect , mike a  roberts / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  cc :  subject : color copier  hello iain ,  i need your expertise again .  our department is in need of a color  copier .  we need a color copier that can handle  our daily work - load .  this printer will be for the use of research and  the trading floors .  as you may already know we use a lot of maps ,  charts , graphs etc . .  please inform me as soon as possible .  thanks  kevin moore  what i need is cost .",0
"Subject: in confidence : prc summary  hi vince  following our prc meeting yesterday , here are the high - level facts as i  presented them :  ben parsons , overall : satisfactory . good interpersonal skills , we have  questions on his quant abilities . reluctant to discuss / share his modelling  work , and that which i have seen has too many hand fixes to give me  confidence in his rigour . other enroncredit . com feedback indicates that he  is sometimes prepared to compromise quant analysis to keep the traders happy .  matthew williams , overall : excellent . superior quant skills , excellent  everywhere else . recommended for promotion to senior specialist .  kirstee hewitt , overall : excellent . a solid all - round performance , and a  huge workload . in recognition of the level of responsibility kirstee is  bearing i ' m recommending her for promotion to senior specialist .  sharad agnihotri , overall : excellent . superior quant skills , excellent  everywhere else . very self - directed and commercial - minded . already  operating at manager level in my opinion . flagged for promotion next  mid - year if performance continues at this level .  slava danilov , overall : excellent . superior quant skills , excellent  everywhere else . as a non - commercial - type quant he is hard to fault , but  will probably never work on a trading desk . already operating at manager  level in terms of his depth and rigour of analysis , and the extent to which  he is contributing to the team . flagged for promotion next mid - year if  performance continues at this level .  steve",0
"Subject: re : charles shen  thanks so much , vince - - i couldn ' t agree with you more .  molly  vince j kaminski  11 / 27 / 2000 02 : 40 pm  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : charles shen  molly ,  i think you called his bluff . if he does not fax a copy of his paycheck stub ,  we should not talk to him . he never talked to me about it . if he made a true  statement  about his compensation , he should have no reservations about sending us the  confirmation .  vince  enron north america corp .  from : molly magee 11 / 27 / 2000 01 : 58 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : charles shen  vince : i left you a voicemail about charles shen a week or so ago , but  wanted to follow up with you . when i called him to extend our offer to him ,  he expressed surprise at the base salary offer of $ 110 , 000 , and told me that  he was currently earning base pay in the amount of $ 120 , 000 . i told him  that the salary figure he had written himself on the application was  $ 102 , 000 , but he insisted that he had made an error and that it should have  been $ 120 , 000 . i asked him what base salary he was looking for , and he said  he would expect at least a 10 % increase in his base . i then told him that i  was not authorized to make an offer above our initial one , and would contact  you and get back to him .  i called him later that afternoon and asked him to fax me a copy of his last  paycheck stub so that we could minimize the confusion about his base pay . he  said that he would be happy to do so , but i never received the fax . he left  me a voicemail message during the evening that said he was on vacation and  didn ' t have access to the pay stubs , but would send me a copy when he  returned .  i have not heard from him since , and wondered if he had contacted you . if  not , would you want to get together to discuss our next step ?  i ' ll wait to hear from you ,  molly  x 34804",0
"Subject: vince ,  liberty gas storage project - we appreciated the insight from zimin lu on the  liberty gas storage project . i had originally thought that enron could  negotiate a deal directly with hng storage co . on the joint development of  these facilities . however , hngs has now retained wasserstein pirella to  "" market "" the opportunity . [ fyi - wasserstein was the investment banker that  handled the recent sale of the market hub partners storage facilities , so  they certainly would have a current list of interested parties . ]  unfortuneately , we will now have to participate in another "" auction "" if we  are to pursue this further . i ' ll let you know what we decide to do .  alaska / northern canada pipeline - i would like to discuss ways that enron  might enhance our prospect of participating in the initiative to bring  substantial new gas reserves from alaska and northern canada to the lower  48 . a large equity investment in a very expensive , regulated pipeline is not  likely to get much support within enron . instead , our competitive advantage  may best be realized through the efficient and creative utilization of the  existing us pipeline grid , ( "" backhaul "" on northern natural , expansion  opportunities on northern border and nng , or even capacity exchanges with  other pipeline operators ) .  i think it would be very useful if we had the capability to model the impact  of the evolving north american marketplace on that initiative , and vice  versa . any insight we could develop on who will be the eventual "" winners ""  and "" losers "" if / when that large volume of new gas enters the market would  be valuable .  i will look forward to our discussion tomorrow ( thursday ) at 1 : 30 pm .  regards , jng",0
Subject: control and echelon  very interesting websites . thanks for keeping me updated ! - scott  - - - - - - - - - - - - - - - - - - - - - - forwarded by scott tholan / corp / enron on 06 / 29 / 2000  05 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski @ ect  06 / 29 / 2000 10 : 37 am  to : scott tholan / corp / enron @ enron  cc :  subject : control  fyi  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 06 / 29 / 2000  10 : 41 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  vkaminski @ aol . com on 06 / 28 / 2000 11 : 11 : 37 pm  to : vkamins @ enron . com  cc :  subject : control  sto  a : political control technologies - summary of interim study,0
"Subject: re : iris mack  let me see what we can work out , vince , and we ' ll get back to you .  molly  vince j kaminski  12 / 18 / 2000 01 : 46 pm  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : iris mack  molly ,  this is the list of people we can ask to interview iris .  i would include one ( or possibly more ) people from each group below ,  depending on availability .  1 . debbie brackett or bill bradford  2 . ted murphy , bjorn hagelman or david port  3 . mark tawney or joe hrgovcic  4 . greg whalley or louise kitchen  i shall send a message to them explaining that we try to identify the best  fit for a good  candidate .  vince  enron north america corp .  from : molly magee 12 / 18 / 2000 11 : 57 am  to : vince j kaminski / hou / ect @ ect  cc : shirley crenshaw / hou / ect @ ect  subject : iris mack  iris would like to come on thursday , 12 / 28 / 2000 , to visit with you and your  group . she will be in new orleans , and will just fly in for the day .  molly",0
"Subject: possible rtp conference  dear mr . kaminski :  thank you for talking with me about a possible rtp conference . i would  like to include some discussions of what has been learned in other industries .  as i indicated , frank wolak suggested that i contact you . in discussing  power markets with frank and other colleagues at stanford and epri , it  seems quite evident that real - time pricing for retail customers is the  "" forgotten resource "" in more efficient power markets . there seems to be a  lot of confusion about what rtp means and it also seems that many  researchers need to address some practical but important problems . i was  asked whether a group like stanford ' s emf might explore this topic and give  it the visibility that would have it considered more seriously by  policymakers .  frank thought that you might be someone who could help me structure a  useful approach and who might also see whether enron could become a major  sponsor . i was hoping that this issue was sufficiently important to enron  that the company might consider providing $ 25 , 000 . as you may appreciate ,  it requires some thought and effort to make sure that the product of the  conference is widely circulated among key government groups .  i would be very interested in hearing from you if you can provide ideas and  recommendations for people ( perhaps yourself or a colleague ) to  participate . i would also appreciate any consideration by enron of  providing funding for this effort .  thank you ,  hill huntington  - retail notes . rtf  hillard g . huntington  emf - an international forum on  energy and environmental markets voice : ( 650 ) 723 - 1050  408 terman center fax : ( 650 ) 725 - 5362  stanford university email : hillh @ stanford . edu  stanford , ca 94305 - 4026  emf website : http : / / www . stanford . edu / group / emf /",0
"Subject: sevil yamin  vince ,  do you want me to do this , or vasant ?  - - stinson  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 04 / 10 / 2001  02 : 57 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : anne labbe / enron @ enronxgate on 04 / 06 / 2001 09 : 57 am  to : stinson gibner / hou / ect @ ect  cc :  subject : sevil yamin  stinson ,  i am the new hr generalist for the research group because norma villarreal is  moving to business analysis and reporting . earlier this week , norma and i  met with vince , and he said that he was going to talk to you about writing up  a list of sevil ' s projects / accomplishments for last year and this year , so  that we can give her a project bonus since she did not receive a bonus during  the normal prc time . at your earliest convenience , will you please email me  this list so that i can get started putting together all of the paperwork so  that she can receive a check on april 16 th .  if you have any questions , please feel free to contact me at 5 - 7809 . i look  forward to meeting you , and the rest of the group next week at vince ' s staff  meeting .  thanks ,  anne labbe '",0
"Subject: t . v .  please what ' s the ststus ?  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 08 / 21 / 2000 11 : 27  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  kevin g moore  08 / 08 / 2000 11 : 08 am  to : darren p adamik / hou / ect @ ect , mike a roberts / hou / ect @ ect , william  smith / corp / enron @ enron , vince j kaminski / hou / ect @ ect  cc :  subject : t . v .  we are in need of a 9 inch t . v . set .  the set will be located betweeneb 3240 e and  eb 3240 f .  r . c . # 100038  co . # 0011  please if any more information is needed  please call me x 34710 .  also please provide e . t . a .  thanks  kevin moore",0
"Subject: modeling in real options  vince ,  my name is jeanne anne klein and i am a financial modeler working with  mingcheng lian on a high profile pipeline project in china .  zimin lu referred us to you regarding questions we have on the real option  valuation approach . we are very enthusiastic about what we have read and  heard about this valuation method .  we have been doing some preliminary research on the real option valuation  approach and believe that integrating this approach into our financial model  would bring a significant increase to the value to the project . we have  identified some deal aspects we believe would be ideal to valuate as real  options . our goal is to work with the development team to structure the deal  to incorporate the real option valuation approach into the model enabling us  to arrange the contracts within the deal to optimize the project ' s value .  we would like to arrange a meeting with you at your ealiest convenience to  brainstorm on additional deal aspects that can be valued using the real  option approach as well as on ways to quantify these aspects using the real  option valuation method .  please advise if you will be able to meet with us within the next week or  two .  thank you for your kind attention ,  jeanne anne  x 6 - 6547",0
"Subject: meeting requested  hi mr . kaminski ,  please send me your assistants name and number so i can schedule a time for  you and kevin to go to lunch next week .  thanks !  rebekah rushing ( rebekah _ rushing @ enron . net )  enron broadband services  broadband ventures group  713 - 853 - 3273 - phone  713 - 646 - 8010 - fax  - - - - - forwarded by rebekah rushing / enron communications on 01 / 05 / 01 02 : 00 pm  - - - - -  kevin garland  01 / 05 / 01 12 : 04 pm  to : vince j kaminski / hou / ect @ ect  cc : rebekah rushing / enron communications @ enron communications  subject : meeting requested  vince ,  i would like to meet with you or someone in your group to discuss some of the  investment ideas and structures we are exploring . how is your group  structured these days ? who would be best for me to meet ? might you be  available for lunch next week ? i will have my assistant contact you .  thank ,  kevin garland",0
"Subject: re : youyi  vince , this will be perfect for us . we will work with shirley while keeping  you and krishna informed of the timing and location of the move . i will also  speak with youyi tomorrow about our plans . many thanks , kim .  vince j kaminski @ ect  01 / 16 / 2001 01 : 39 pm  to : kimberly watson / et & s / enron @ enron  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : youyi  hi kim ,  i don ' t see any problem . for the time being , he can keep his desk on the 19 th  floor as  well ( and the same phone number ) . it will be helpful when he has to work  closely with krishna  under time constraint .  at some point , as we hire more people and run out of space , we can move him  completely to  your floor .  please , ask your assistant to call shirley and arrange the move .  vince  kimberly watson @ enron  01 / 12 / 2001 04 : 21 pm  to : vince j kaminski / hou / ect @ ect  cc : pinnamaneni krishnarao / hou / ect @ ect  subject : youyi  hi vince !  i hope you and a nice christmas and new year ! it ' s nice to be back and in  the full swing of the new year .  i have a question for you . i spoke with krishna prior to him leaving for  india about the possibility of moving youyi up to our floor so that we can  work closer with him . krishna thought that this would be a good idea . it  would be great to have youyi with us soon so that he will be intimately  involved with the whole approach of our prototype model . although krishna  will be back at the end of the month , would you mind if i speak with youyi  and begin the paperwork for moving him onto our floor ? i ' m not sure if  krishna has mentioned this to youyi yet . i did not want to surprise anyone  and wanted to run this by you or krishna for final approval .  many thanks , kim .",0
